ID	Label
3119	confirm_diagnosis
3120	congenital_melanocytic
3121	cortisol
3122	créteil_france
3123	cutis
3124	deal
3125	denmark
3126	dermatologist_/ced
3127	differ_significantly
3128	distress
3129	elevation
3130	elsevier_ltd
3131	endothelin-1
3132	evidence_support
3133	exogenous
3134	extension
3135	folate
3136	ghent_belgium
3137	glucose
3138	gpx
3139	gsh
3140	guinea_pig
3141	hematology_oncology
3142	immunogenicity
3143	improved
3144	inserm_u1035
3145	integrate
3146	interfere
3147	intralesional
3148	irvine
3149	j/cm
3150	leukocyte
3151	little_known
3152	march
3153	mature
3154	memory_cell
3155	method_cross-sectional
3156	microneedling
3157	mild_moderate
3158	mkt
3159	morphologic
3160	neurologic
3161	objective_ass
3162	ongoing
3163	opinion
3164	pandya
3165	panel
3166	parental
3167	paris
3168	partial_response
3169	pathogenic_mechanism
3170	pbmcs
3171	popular
3172	pradesh_india
3173	precipitate
3174	principal
3175	pterin
3176	punch_biopsy
3177	puvasol
3178	recent_advance
3179	recruitment
3180	rubber
3181	rule
3182	seborrheic_dermatitis
3183	selenium
3184	sequential
3185	setting
3186	simvastatin
3187	statistic
3188	stimulus
3189	studied
3190	th17
3191	threshold
3192	treg_cell
3193	twice
3194	typically
3195	universidad
3196	valid
3197	vitiligo-associated
3198	well-being
3199	yag_laser
3200	/ijdvl
3201	adherence
3202	adverse_reaction
3203	agonist
3204	amplitude
3205	anbar
3206	applied
3207	atd
3208	aurora_usa
3209	axis
3210	ben
3211	biomarker
3212	boston
3213	bystryn
3214	catalase_activity
3215	catalase_gene
3216	centre_rare
3217	chain_reaction
3218	chatterjee
3219	chemokines
3220	circulation
3221	closely
3222	colitis
3223	conjunction
3224	cui
3225	data_collect
3226	deficient
3227	developed
3228	dietary
3229	divide_two
3230	draw
3231	dye
3232	dynamic
3233	elimination
3234	españa
3235	european_task
3236	explanation
3237	faster
3238	fluorescent
3239	foot
3240	genetic_susceptibility
3241	ghosh
3242	government_medical
3243	head
3244	helpful
3245	heritability
3246	high-risk
3247	histochemical
3248	hla-a2
3249	ho-1
3250	hold
3251	humoral
3252	inform
3253	intradermal
3254	iron
3255	ito
3256	jain
3257	least_two
3258	length_polymorphism
3259	marconi_rome
3260	melan-a
3261	middle
3262	migrate
3263	million
3264	minimize
3265	mirna
3266	mohammed
3267	npy
3268	organ-specific_autoimmune
3269	original
3270	oxidize
3271	papule
3272	perceive
3273	photosensitizers
3274	phototype
3275	poly
3276	polypodium_leucotomos
3277	porto_alegre
3278	possess
3279	ptbp
3280	rcts
3281	resource
3282	senescence
3283	slightly
3284	small_number
3285	smoc2
3286	suite
3287	systemic_steroid
3288	targeted
3289	tendency
3290	therapeutic_intervention
3291	tofacitinib
3292	tpo
3293	trichrome
3294	tumor_regression
3295	twenty-five
3296	twice_week
3297	van_den
3298	vitiqol
3299	well-known
3300	/09546634
3301	/jamadermatol
3302	acanthosis_nigricans
3303	afamelanotide
3304	allelic
3305	anti-pd-1
3306	antioxidant_status
3307	arsenic
3308	banerjee
3309	beijing
3310	bone_marrow
3311	breed
3312	bring
3313	catalase_cat
3314	cd4_cd25
3315	chance
3316	cheng
3317	chicago
3318	cmn
3319	co-culture
3320	cod
3321	constituent
3322	cosmetic_camouflage
3323	culture_autologous
3324	depigmented_epidermis
3325	dimension
3326	discoid_lupus
3327	dna_repair
3328	enzymatic
3329	examine_whether
3330	excretion
3331	exp_dermatol
3332	filter
3333	food_drug
3334	fourth
3335	fruit
3336	gamma
3337	generalise
3338	heterozygous
3339	homocysteine
3340	hospital-based
3341	hyperkeratosis
3342	hypogonadism
3343	identified
3344	incorporate
3345	indicator
3346	inhibited
3347	institute_irccs
3348	interleukin-2
3349	intravenous
3350	investigate_whether
3351	investigative_dermatology
3352	ion
3353	irccs
3354	j/cm2
3355	japanese_dermatological
3356	jnk
3357	juvenile
3358	knockdown
3359	ksa
3360	lichenoid
3361	locally
3362	low_dose
3363	mammalian
3364	massachusetts
3365	mehta
3366	mg/ml
3367	microphthalmia
3368	minigrafts
3369	multicenter
3370	native
3371	norepinephrine
3372	parallel
3373	per_cent
3374	periocular
3375	pharmacology
3376	photoprotection
3377	proinflammatory_cytokine
3378	promoter_polymorphism
3379	prostaglandin
3380	provoke
3381	qassim
3382	racial
3383	readily
3384	reconstructive_surgery
3385	republic_korea
3386	robert
3387	rochester
3388	screening
3389	sensory
3390	september
3391	sibling
3392	skin-homing
3393	specimens
3394	stabilize
3395	still_unknown
3396	success_rate
3397	systematically
3398	t1d
3399	temperature
3400	thymoma
3401	tmp
3402	tone
3403	uncontrolled
3404	universalis
3405	university_hefei
3406	upregulated
3407	utility
3408	venereology_leprosy
3409	viable
3410	viral_infection
3411	vitamin_analogue
3412	volume
3413	wan
3414	/dss
3415	25-dihydroxyvitamin
3416	8-methoxypsoralen_8-mop
3417	adjunct
3418	allele_frequency
3419	altered
3420	anschutz_medical
3421	antimelanoma
3422	antithyroid_antibody
3423	attachment
3424	bakuchiol
3425	baroda_vadodara
3426	blood_flow
3427	blood_vessel
3428	branch
3429	calcineurin_inhibitor
3430	calcipotriene
3431	chinese_population
3432	cognitive
3433	columbia
3434	combined
3435	comment_arch
3436	common_acquire
3437	comprehensive_cancer
3438	curcumin
3439	cutaneous_lupus
3440	dehydrogenase
3441	dexamethasone
3442	diminish
3443	disappear
3444	discontinuation
3445	early_stage
3446	effort
3447	emphasis
3448	eruptive
3449	examination_reveal
3450	excess
3451	excimer_light
3452	exclusively
3453	feasible
3454	filho
3455	finding_indicate
3456	first-degree_relative
3457	fisher
3458	former
3459	genetic_variant
3460	genomics
3461	genomics_program
3462	heart
3463	hiv
3464	hmb-45
3465	hope
3466	hospital_anhui
3467	hypochromic
3468	il-8
3469	image_analysis
3470	immediate
3471	implant
3472	index_vasi
3473	infusion
3474	insufficiency
3475	interferon_ifn
3476	january_december
3477	kaur
3478	kill
3479	kind
3480	knee
3481	koebner's_phenomenon
3482	leave_side
3483	malady
3484	mass_spectrometry
3485	mean_dlqi
3486	melanocyte-keratinocyte
3487	melanocyte_precursor
3488	melanosis
3489	melanosomal
3490	minimal_erythema
3491	minute
3492	mj/cm2
3493	multicultural_dermatology
3494	mumbai_india
3495	next
3496	nmsc
3497	non-cultured
3498	normally
3499	onset_progression
3500	open-label
3501	ophthalmic
3502	outline
3503	patel
3504	pediatrics
3505	pedigree
3506	peel
3507	pigment_spread
3508	population-based
3509	proliferate
3510	prolonged
3511	protein_tyrosine
3512	psychosocial_impact
3513	ptr
3514	rabat
3515	real
3516	render
3517	repertoire
3518	restoration
3519	romania
3520	ronald_perelman
3521	schedule
3522	schwartz
3523	self-tolerance
3524	sri
3525	static
3526	subclinical
3527	surg
3528	surgical_procedure
3529	synergistic
3530	t1dm
3531	tgf-β
3532	trp1
3533	tyrp1
3534	ugent
3535	uniform
3536	uva1
3537	venerology
3538	vulva
3539	wang_gao
3540	weetman
3541	/abd1806-4841_pmcid
3542	1st
3543	5-year
3544	acceptable
3545	acquire_depigmenting
3546	admit
3547	affinity
3548	ahmed
3549	ali
3550	alopecia_totalis
3551	american_society
3552	apart
3553	atrophic_gastritis
3554	autoimmune_gastritis
3555	begum_author
3556	breast
3557	breast_cancer
3558	carefully
3559	characterize_loss
3560	complementary
3561	consistently
3562	cytotoxic_lymphocyte
3563	defense
3564	definition
3565	definitive
3566	degradation
3567	dentistry
3568	depigmenting_agent
3569	difficult_treat
3570	distribution_pattern
3571	e-cadherin
3572	elderly
3573	electronic
3574	evoke
3575	face_trunk
3576	factor-α
3577	falabella
3578	fatigue
3579	fluid
3580	fourteen
3581	hacat
3582	health_service
3583	hypopigmentary
3584	immunoprecipitation
3585	increasingly
3586	institute_health
3587	interact
3588	interplay
3589	irritation
3590	island
3591	kidney
3592	lifetime
3593	lineage
3594	lupus
3595	macula
3596	mail
3597	mal
3598	mean_percentage
3599	melanin_biosynthesis
3600	memorial_hospital
3601	methotrexate
3602	miss
3603	monocyte
3604	neurology
3605	neuropeptides
3606	nmol/l
3607	novartis
3608	objective_seek
3609	occasionally
3610	overt
3611	panuveitis
3612	participation
3613	phototypes
3614	pityriasis_alba
3615	plan
3616	powerful
3617	predominance
3618	randomise
3619	republic
3620	resident
3621	resin
3622	responsiveness
3623	retinal_degeneration
3624	rheumatology
3625	sayajirao_university
3626	school_public
3627	science_maharaja
3628	separately
3629	serve_control
3630	severely
3631	shed_light
3632	significant_reduction
3633	slowly
3634	spritz_author
3635	spss
3636	still_unclear
3637	subunit
3638	suzuki
3639	tertiary
3640	thereafter
3641	tnfα
3642	transplantation_autologous
3643	trm_cell
3644	tumour_necrosis
3645	uncertain
3646	uninvolved
3647	universitaire
3648	university_shenyang
3649	up-regulation
3650	various_surgical
3651	virginia
3652	xiao
3653	young_age
3654	5-fluorouracil
3655	aadc
3656	ace
3657	additive
3658	aire_gene
3659	amelanosis
3660	ankylose_spondylitis
3661	annder
3662	antioxidative
3663	arizona
3664	asa
3665	audiological
3666	autoreactive_cell
3667	autosomal_recessive
3668	ayurvedic
3669	b-cell
3670	baltimore_usa
3671	bcl-2
3672	boston_massachusetts
3673	break
3674	broadband_uvb
3675	cellular_graft
3676	central_nervous
3677	century
3678	chan
3679	chi
3680	china_pharmaceutical
3681	chinese_medicine
3682	cla
3683	clobetasol
3684	common_depigmenting
3685	consumption
3686	contributes
3687	controversial
3688	convert
3689	cutaneous_physiopathology
3690	ddr1
3691	delineate
3692	differentially_express
3693	diversity
3694	electron
3695	email
3696	embryonic
3697	ethnicity
3698	etiological
3699	exacerbation
3700	finger
3701	fix
3702	forehead
3703	gokhale
3704	guan
3705	hcv
3706	hematology
3707	herb
3708	intake
3709	interleukin_receptor
3710	isotretinoin
3711	jinan
3712	keep
3713	keratosis
3714	kingdom_saudi
3715	last_year
3716	late-onset
3717	least_month
3718	liang
3719	linkage_disequilibrium
3720	ltd_/pcmr
3721	mechanical
3722	melanization
3723	metabolic_syndrome
3724	methionine
3725	microscope
3726	might_play
3727	naturally_occur
3728	norris
3729	notably
3730	nucleotide
3731	null
3732	obesity
3733	originate
3734	pancreatic
3735	par-2
3736	pbmc
3737	pdt
3738	photo
3739	psmb8
3740	putative
3741	registry
3742	respond_well
3743	rhododendrol
3744	schallreuter_bradford
3745	science_urumqi
3746	sclerosing
3747	shift
3748	significantly_elevate
3749	silva
3750	south_carolina
3751	south_korea
3752	spite
3753	strength
3754	subpopulation
3755	suggests
3756	surveillance
3757	terminal
3758	th2
3759	thiol
3760	thorough
3761	thousand
3762	tolerability
3763	tumor_immunity
3764	undergone
3765	universidad_autónoma
3766	unknown_etiology
3767	used
3768	uva_irradiation
3769	uvb_irradiation
3770	venereol
3771	verma
3772	vitiligo-specific
3773	well_tolerated
3774	whitton
3775	wnt
3776	wuhan
3777	year_ago
3778	zagreb_croatia
3779	/10
3780	/archderm
3781	1755-148x_epub
3782	3rd
3783	ablative
3784	acad_dermatol
3785	accordingly
3786	actual
3787	adequately
3788	agarwal
3789	ammi_majus
3790	ancient
3791	anti-melanocyte_antibody
3792	anti-melanoma
3793	antigen_hla
3794	antithyroid
3795	antitumor_immunity
3796	aqueous
3797	array
3798	ascertain
3799	athens_greece
3800	atrophicus
3801	augment
3802	autoantibodies
3803	autosomal_dominant
3804	barcelona_spain
3805	basement_membrane
3806	biologic
3807	bleach
3808	bpr
3809	brazilian
3810	carcinogenic
3811	cascade
3812	causal
3813	chickens
3814	chongqing
3815	chung
3816	comment_clin
3817	considerably
3818	consultant
3819	core
3820	couple
3821	darker_skin
3822	david_geffen
3823	degenerative
3824	described
3825	disruption
3826	division_rheumatology
3827	dogra
3828	dong
3829	dorsal
3830	early-onset
3831	encourage
3832	english
3833	enhanced
3834	eosinophilia
3835	epitopes
3836	epub_ahead
3837	erythrocytes
3838	eyelash
3839	facultad_ciencias
3840	focal_segmental
3841	functionality
3842	fungal_infection
3843	future_research
3844	gap
3845	gender_age
3846	hair_color
3847	harvard_medical
3848	health_bethesda
3849	health_insurance
3850	herpes
3851	hospital_london
3852	hospital_taipei
3853	immunostaining
3854	incubate
3855	incubation
3856	indirect_immunofluorescence
3857	jiang
3858	jouary
3859	kda
3860	korea_seoul
3861	kyung_hee
3862	langerhans'_cell
3863	large-scale
3864	leucotrichia
3865	literature_search
3866	mainstay
3867	microbial
3868	minimum
3869	mitochondrion
3870	molecular_biology
3871	molecular_genetics
3872	monotherapy_combination
3873	nb-uv-b
3874	negative_correlation
3875	neoplastic
3876	nervous_system
3877	new_jersey
3878	nf-κb
3879	nineteen
3880	owe
3881	part_body
3882	pas
3883	pathologic
3884	pbc
3885	perhaps
3886	phenolic
3887	photochemical
3888	photoprotective
3889	play_key
3890	premature_ovarian
3891	prepared
3892	prim
3893	private
3894	prognostic_factor
3895	providence
3896	province_china
3897	q-switched
3898	quantification
3899	recent_finding
3900	relatively_common
3901	remain_unknown
3902	reproducible
3903	residue
3904	salt
3905	sapienza_university
3906	scarce
3907	seoul_national
3908	sexually_transmit
3909	specialist
3910	split-thickness_skin
3911	std
3912	sustain
3913	syndrome_aps
3914	tag
3915	thicken
3916	thigh
3917	thyroglobulin
3918	thyroxine
3919	tissue_fluid
3920	toxin
3921	tract
3922	transmission_electron
3923	treatment-related
3924	trimethylpsoralen
3925	tunisia
3926	up-regulated
3927	vetf
3928	aad
3929	access
3930	actinic
3931	active_hepatitis
3932	actively
3933	advise
3934	age-
3935	aggravate
3936	albert
3937	anesthesia
3938	ankara
3939	anti-vitiligo
3940	assistant_professor
3941	ataxia
3942	atrophic
3943	baghdad
3944	behind
3945	biomedical_science
3946	bip
3947	boniface
3948	california_los
3949	california_usa
3950	chest
3951	circulate_autoantibody
3952	climatotherapy
3953	clinica
3954	codon
3955	commercial
3956	confocal
3957	contrary
3958	cultural
3959	dermatologists
3960	disability
3961	dose-dependent_manner
3962	due_lack
3963	dutch
3964	ectodermal
3965	el-mofty
3966	encompass
3967	examined
3968	excimer
3969	fak
3970	favourable
3971	gene_polymorphisms
3972	genitalia
3973	genomic_dna
3974	glucocorticoid
3975	granuloma_annulare
3976	greece
3977	gstm1
3978	halder
3979	han
3980	helium-neon_laser
3981	hospital_ankara
3982	hospital_nanjing
3983	human_immunodeficiency
3984	hwang
3985	icos
3986	iddm
3987	il-4
3988	immediately
3989	immunogenic
3990	impact_quality
3991	implicate_pathogenesis
3992	inhibitory_effect
3993	instituto
3994	instituto_investigaciones
3995	interesting
3996	irae
3997	japanese_society
3998	journal
3999	karelson
4000	laboratoire
4001	latent
4002	leone
4003	life-threatening
4004	long-lasting
4005	long_duration
4006	longitudinal
4007	maculopapular
4008	malabsorption
4009	malondialdehyde
4010	manipal
4011	mary's_hospital
4012	mast_cell
4013	match_healthy
4014	meeting
4015	melanin-concentrating_hormone
4016	melanin-containing
4017	mental_health
4018	mj/cm
4019	monobenzyl_ether
4020	muse_cell
4021	mutant_mouse
4022	neuropathy
4023	nir
4024	nonmelanoma_skin
4025	occur_frequently
4026	ocular_finding
4027	oiso
4028	optic
4029	paracrine
4030	paraneoplastic
4031	past_year
4032	pathogenetic_mechanism
4033	pathomechanisms
4034	personality
4035	pigmentary_change
4036	plata_argentina
4037	pmel17
4038	poorly_understood
4039	potency
4040	practitioner
4041	prednisolone
4042	premature_gray
4043	proliferative
4044	protein_kinase
4045	psychological_impact
4046	pterins
4047	publisher
4048	pune_india
4049	radioimmunoassay
4050	rarely_report
4051	recessive
4052	regina_elena
4053	rest
4054	resurface
4055	retrieve
4056	san_diego
4057	scabies
4058	self-antigens
4059	sense
4060	seoul_south
4061	separation
4062	serum_homocysteine
4063	silence
4064	sina
4065	sixteen
4066	smyth
4067	stag
4068	supernatant
4069	supplementation
4070	sydney_australia
4071	tarda
4072	tcm
4073	till
4074	tokyo_japan
4075	trioxsalen
4076	tunis
4077	ultraviolet_phototherapy
4078	universidade
4079	upper_limb
4080	uppsala_sweden
4081	usage
4082	uveal
4083	veterinary
4084	vip
4085	vis-22
4086	visible_light
4087	vivo_vitro
4088	vulnerable
4089	xerosis
4090	yale_university
4091	zhong
4092	/jid_pmcid
4093	/s-
4094	2-year
4095	311-nm
4096	abdomen
4097	acceptance
4098	achromia
4099	actinic_keratoses
4100	adhesion_molecule
4101	amc_uva
4102	anaemia
4103	annual
4104	aqueous_solution
4105	assessed
4106	aurora
4107	availability
4108	bimatoprost
4109	binding
4110	buffalo
4111	bulge
4112	candida
4113	centre_singapore
4114	cgrp
4115	chu_bordeaux
4116	collectively
4117	colucci
4118	committee
4119	comorbid_autoimmune
4120	composition
4121	constant
4122	corneal
4123	cornell_university
4124	cost-effective
4125	currently_available
4126	curve
4127	cutaneous_toxicity
4128	debate
4129	demographic_clinical
4130	departamento_química
4131	determinant
4132	devoid
4133	distal
4134	dpcp
4135	dutta
4136	educational
4137	elbow
4138	emergency
4139	enhances
4140	enteropathy
4141	equivalent
4142	erbium_yag
4143	erlangen
4144	erythematosus_sle
4145	essentially
4146	ester
4147	extensively
4148	factor_alpha
4149	fail_respond
4150	film
4151	fisicoquímicas_teóricas
4152	fmmu_edu
4153	fractional_carbon
4154	fully_understood
4155	furocoumarins
4156	garg
4157	global_assessment
4158	goh
4159	gray
4160	hangzhou
4161	healthcare
4162	heat_shock
4163	hematological
4164	hemoglobin
4165	high-intensity
4166	hill
4167	historical
4168	hla-g
4169	hplc
4170	hypertrophic
4171	ichthyosis
4172	identifies
4173	il-33
4174	immunosuppressant
4175	inc_/pde
4176	india_electronic
4177	indian_dermatol
4178	ineffective
4179	inflammasomes
4180	inherent
4181	int_dermatol
4182	interstitial
4183	inventory
4184	jak1
4185	jian
4186	katayama
4187	khan
4188	lahiri
4189	leading
4190	lens
4191	loci
4192	lyon
4193	madrid_spain
4194	massachusetts_general
4195	mchr1
4196	medicinal_plant
4197	melanophores
4198	miller_school
4199	moderate_severe
4200	moderately
4201	mosaicism
4202	narrow-band
4203	nb-uvb_alone
4204	negative_impact
4205	neoplasia
4206	nerve_fiber
4207	normal-appearing_skin
4208	nuevo_león
4209	papular
4210	penetration
4211	photoaging
4212	photographic
4213	pilaris
4214	placental_extract
4215	play_crucial
4216	porphyria_cutanea
4217	post-treatment
4218	postnatal
4219	postoperative
4220	previously_describe
4221	primary_hypothyroidism
4222	primer
4223	psg
4224	psychologically
4225	punjab_india
4226	pyrostegia_venusta
4227	ray
4228	recover
4229	relatives
4230	remedy
4231	res
4232	reversible
4233	ribavirin
4234	scc
4235	school_pharmacy
4236	segmental_non-segmental
4237	sensation
4238	seo
4239	serum_zinc
4240	simplify
4241	spa
4242	spectrophotometry
4243	stanford
4244	strike
4245	survive
4246	t-cell-mediated
4247	tear
4248	tertiary_care
4249	therapeutic_strategy
4250	thymus
4251	thyroid_peroxidase
4252	tianjin
4253	tinnitus
4254	tissue_engineering
4255	train_research
4256	training_research
4257	transcript_level
4258	transgenic_mouse
4259	translocation
4260	tsai
4261	two_independent
4262	ultraviolet_irradiation
4263	university_chicago
4264	university_guangzhou
4265	uvr
4266	wood's_light
4267	workshop
4268	world's_population
4269	world_population
4270	xiang
4271	zebrafish
4272	zheng
4273	/7750
4274	aberration
4275	absorb
4276	accordance
4277	acid_decarboxylase
4278	adenosine
4279	adhesion_migration
4280	ahead_print
4281	albino
4282	andré
4283	antioxidant_enzyme
4284	antityrosinase_antibody
4285	ap-hp
4286	aplicadas_inifta
4287	apparatus
4288	assign
4289	assume
4290	athens
4291	attenuate
4292	autoimmune-mediated
4293	autonomic
4294	bangalore_india
4295	belief
4296	berlin
4297	beta-endorphin
4298	bleed
4299	boston_usa
4300	brainstem
4301	briefly
4302	brigham_women's
4303	british
4304	cambridge
4305	capsule
4306	cd25
4307	chair
4308	charles
4309	chicago_usa
4310	cholangitis
4311	coat_color
4312	comorbid
4313	compatible
4314	complete_questionnaire
4315	complete_remission
4316	computational
4317	confer
4318	confine
4319	consecutive_day
4320	corrective
4321	cosmetically_acceptable
4322	crisis
4323	crude
4324	culture_medium
4325	cumulative_dose
4326	daejeon
4327	davis
4328	dehydratase
4329	department_pharmaceutic
4330	deposition
4331	depth
4332	dermatol_jan
4333	dermatovenereology
4334	downregulated
4335	efficiently
4336	electron_microscopic
4337	emotion
4338	endocrinopathies
4339	epidermis_dermis
4340	eumelanin
4341	exacta_universidad
4342	experienced
4343	extrahepatic
4344	factor_tnf
4345	feinberg_school
4346	females
4347	geniposide
4348	graft-versus-host_disease
4349	granular
4350	greatly
4351	halt
4352	hcy
4353	hear
4354	herein_report
4355	hmgb1
4356	il1b
4357	inbreeding
4358	inc_/jocd
4359	included
4360	increased_frequency
4361	inducible
4362	infestation
4363	inner_ear
4364	intercellular_adhesion
4365	irregular
4366	istituto_superiore
4367	kingo
4368	klinika
4369	learn
4370	lesson
4371	lllt
4372	localise
4373	ltd_right
4374	luke's-roosevelt_hospital
4375	machine
4376	matter
4377	mayo_clinic
4378	melanocyte_spheroid
4379	menoufiya
4380	methylprednisolone
4381	military
4382	murine_melanoma
4383	myeloid
4384	nac
4385	nacional_plata
4386	narrowband
4387	nationwide
4388	nitrogen
4389	non-invasive
4390	nonspecific
4391	objective_sought
4392	observer
4393	odds
4394	orsay_france
4395	p-value
4396	palmoplantar
4397	partly
4398	pathomechanism
4399	pcr-rflp
4400	persian
4401	pharmaceutical_science
4402	photobiology
4403	photomedicine
4404	phototherapeutic
4405	plate
4406	play_major
4407	poag
4408	point_view
4409	pose
4410	positively_correlate
4411	preclinical
4412	presence_absence
4413	prevents
4414	progressively
4415	prospective_randomize
4416	prurigo_nodularis
4417	psychologic
4418	psychological_distress
4419	public
4420	quantitative_real-time
4421	randomly_select
4422	real-time
4423	reserve_jid
4424	retardation
4425	retention
4426	robust
4427	roche
4428	round
4429	s100
4430	safety_profile
4431	sanità_viale
4432	scalp_hair
4433	sidney_kimmel
4434	sign_symptom
4435	signature
4436	significantly_higher
4437	social_anxiety
4438	stage_iii
4439	statistical_significance
4440	stimulates
4441	stressful_event
4442	surgeon
4443	systemically
4444	taipei_veterans
4445	thailand
4446	transformation
4447	transgenic
4448	trial_registration
4449	tropical
4450	tumor_rejection
4451	ultraviolet-b
4452	unlike
4453	unpredictable
4454	venous
4455	vitiligoid
4456	weill
4457	yale
4458	yan
4459	α-msh
4460	/20
4461	/dth
4462	5-fu
4463	acetylcholine
4464	acral_area
4465	adalimumab
4466	adhesive
4467	afflict
4468	alert
4469	alopecia_poliosis
4470	analytical
4471	anderson_cancer
4472	aromatic
4473	aryl_hydrocarbon
4474	assistance
4475	attain
4476	autoimmune_hemolytic
4477	autoimmune_polyendocrinopathy-candidiasis-ectodermal
4478	avoidance
4479	bangalore
4480	batchelor
4481	bennett
4482	biomedical
4483	bird
4484	blindness
4485	bologna
4486	bradford
4487	build
4488	cardiomyopathy
4489	cario-andré
4490	categorize
4491	cct_plata-conicet
4492	chakraborty
4493	competitive
4494	completion
4495	complex_class
4496	compute
4497	concentration-dependent_manner
4498	consent
4499	contralateral
4500	copenhagen
4501	counterpart
4502	cox2
4503	cytokine_production
4504	département
4505	databases
4506	dendricity
4507	diagnosed
4508	diphencyprone
4509	director
4510	disclose
4511	distinctive
4512	drop
4513	dyschromia
4514	dysplasia
4515	eliminate
4516	elsevier_masson
4517	enlargement
4518	enrich
4519	establishment
4520	estimate_prevalence
4521	etanercept
4522	europe
4523	exclusion
4524	factor_mitf
4525	fetal
4526	florida_usa
4527	flow_cytometric
4528	framework
4529	functionally
4530	fundamental
4531	genetic_basis
4532	genotypic
4533	goiter
4534	graf
4535	hairy
4536	hallmark
4537	hamburg_germany
4538	harmful
4539	hcy_level
4540	hepatitis_virus
4541	hypoacusis
4542	hypopigmented_patch
4543	idiopathic_guttate
4544	igg_igm
4545	imaging
4546	imply
4547	indicative
4548	industrial
4549	ingestion
4550	instead
4551	institut_universitaire
4552	interface
4553	interferon-gamma
4554	inverse
4555	josé
4556	kawasaki
4557	keratinocyte-derived
4558	klinikum
4559	kobe
4560	koebnerization
4561	kuwait
4562	kwon
4563	laboratory_investigation
4564	large_sample
4565	last_decade
4566	lateral
4567	lebanon
4568	leishmaniasis
4569	lesional_nonlesional
4570	lichenoid_reaction
4571	long-standing
4572	lxr-α
4573	malondialdehyde_mda
4574	mansuri
4575	mapk
4576	melanomas
4577	melanosomal_protein
4578	melanosome_transfer
4579	metastatic_malignant
4580	microdermabrasion
4581	micropigmentation
4582	microsomal
4583	minimally
4584	minnesota
4585	mirnas
4586	miscellaneous
4587	mondor
4588	morocco
4589	mortality
4590	mrna_protein
4591	msf
4592	multiplex
4593	narrowband_uv-b
4594	new_connecticut
4595	nice
4596	niosomes
4597	non-melanoma
4598	noninvasive
4599	objectively
4600	off-label
4601	onoo
4602	oslo_norway
4603	patna
4604	pd-l1
4605	pga
4606	philadelphia_pennsylvania
4607	photo_chemo
4608	pituitary
4609	platelet
4610	player
4611	post_graduate
4612	powder
4613	precipitate_factor
4614	preferentially
4615	processing
4616	project
4617	protects
4618	provide_insight
4619	quality-of-life
4620	raise_border
4621	reject
4622	remain_obscure
4623	reside
4624	retinopathy
4625	revise
4626	route
4627	rue
4628	russian
4629	safely
4630	sensitization
4631	sequela
4632	serum_25-hydroxyvitamin
4633	seventeen
4634	sham_university
4635	sharply
4636	smd
4637	solid
4638	span
4639	split
4640	stimulatory_effect
4641	submit
4642	sudden
4643	sun-exposed
4644	sunscreen
4645	surgery_translational
4646	surgical_intervention
4647	surprisingly
4648	taipei
4649	tanta
4650	teledermatology
4651	thioredoxin_reductase
4652	thyroid_hormone
4653	tohoku_university
4654	toneyama
4655	transmission
4656	tslp
4657	tuberous_sclerosis
4658	tunis_tunisia
4659	turnover
4660	tyrosine_kinase
4661	ultraviolet_puva
4662	umassmed_edu
4663	underlie_mechanism
4664	valle
4665	viale
4666	vitamin_deficiency
4667	vitro_vivo
4668	von
4669	wang_wang
4670	what's_new
4671	wolf
4672	worcester_usa
4673	xenogeneic
4674	yamagata
4675	zhejiang
4676	/pcmr
4677	/s0392-0488
4678	/s40257-
4679	abdel
4680	acquire_depigmentary
4681	acquire_idiopathic
4682	active_phase
4683	adrenergic
4684	aetiopathogenesis
4685	africa
4686	aim_work
4687	air
4688	alberta
4689	albumin
4690	alternate
4691	anogenital
4692	assist
4693	attractive
4694	austria
4695	author_reply
4696	avp
4697	bach2
4698	bacteria
4699	bacterial
4700	bangkok_thailand
4701	bath
4702	becker
4703	bed
4704	benzekri
4705	bioactive
4706	biopsy_specimen
4707	birmingham
4708	blvd
4709	boulevard
4710	breakdown
4711	broadband
4712	c/t
4713	c57bl/6_mouse
4714	cancer_toulouse
4715	capture
4716	carbon_dioxide
4717	carcinogenesis
4718	cell-mediated_immunity
4719	cerebellar
4720	charleston
4721	chemistry_arid
4722	china_key
4723	cholinergic
4724	clinical_picture
4725	cobblestone
4726	colour_match
4727	compromise
4728	computerized
4729	comt
4730	conclusion_relevance
4731	confers
4732	confetti-like
4733	cyclosporine
4734	czajkowski
4735	darken
4736	decide
4737	defence
4738	dell'anna
4739	demographic_data
4740	deplete
4741	depression_anxiety
4742	depressive_symptom
4743	dermatol_dec
4744	dermatology_xijing
4745	detroit_usa
4746	digestive
4747	dilate
4748	discoloration
4749	division_endocrinology
4750	dkk1
4751	dopa_reaction
4752	dramatically
4753	drug-induced
4754	endemic
4755	even_though
4756	excessive
4757	exchange
4758	für
4759	fang
4760	fashion
4761	feeling
4762	fill
4763	fluticasone_propionate
4764	follicular_unit
4765	fructus_psoraleae
4766	fukuoka_japan
4767	george
4768	gradual
4769	grand
4770	gustave_roussy
4771	hôpital_saint-andré
4772	hartmann
4773	hcv_infection
4774	henan_university
4775	high_titer
4776	highly_effective
4777	hla-drb1
4778	homogeneous
4779	hospital_boston
4780	hospital_harvard
4781	hospital_istanbul
4782	hyderabad
